order_id,customer_id,order_date,promised_delivery,sales_rep
319143,10021418,2018/02/07,2/7/2018,152
318274,10023471,2018/02/07,2/7/2018,114
319312,10020663,2018/02/07,2/7/2018,104
319163,10025239,2018/02/07,2/7/2018,179
319245,10025239,2018/02/07,2/7/2018,179
319246,10025239,2018/02/07,2/7/2018,179
319072,10021203,2018/02/07,2/10/2018,115
316136,10011093,2018/02/07,2/7/2018,162
316552,10006836,2018/02/07,2/7/2018,103
316947,10002161,2018/02/07,2/7/2018,143
317379,10016549,2018/02/07,2/7/2018,113
317800,10017638,2018/02/07,2/10/2018,180
318013,10019066,2018/02/07,2/7/2018,108
318080,10017638,2018/02/07,2/10/2018,180
318468,10017638,2018/02/07,2/10/2018,180
318635,10007121,2018/02/07,2/7/2018,172
318825,10006836,2018/02/07,2/7/2018,103
318889,10006836,2018/02/07,2/7/2018,103
318915,10017638,2018/02/07,2/10/2018,180
318926,10023489,2018/02/07,2/7/2018,130
319005,10020663,2018/02/07,2/7/2018,104
319033,10019420,2018/02/07,2/7/2018,115
319037,10026055,2018/02/07,2/7/2018,184
319089,10006836,2018/02/07,2/7/2018,103
319109,10009633,2018/02/07,2/7/2018,110
319122,10026861,2018/02/07,2/7/2018,111
319135,10026268,2018/02/07,2/10/2018,134
319145,10014471,2018/02/07,2/7/2018,173
319155,10020193,2018/02/07,2/7/2018,103
319171,10019066,2018/02/07,2/7/2018,108
319185,10020849,2018/02/07,2/10/2018,130
319203,10020449,2018/02/07,2/10/2018,153
319203,10020449,2018/02/07,2/7/2018,153
319205,10020491,2018/02/07,2/6/2018,118
319231,10020492,2018/02/07,2/7/2018,111
319232,10020492,2018/02/07,2/7/2018,111
319234,10020492,2018/02/07,2/7/2018,111
319250,10007577,2018/02/07,2/7/2018,147
319251,10020639,2018/02/07,2/7/2018,105
319255,10025771,2018/02/07,2/7/2018,144
319267,10011093,2018/02/07,2/7/2018,162
319271,10020639,2018/02/07,2/7/2018,105
319303,10010974,2018/02/07,2/7/2018,127
319096,10023964,2018/02/06,2/6/2018,167
316023,10011979,2018/02/06,2/6/2018,145
318875,10025248,2018/02/06,2/6/2018,111
316438,10014779,2018/02/06,2/6/2018,105
319138,10025239,2018/02/06,2/6/2018,179
315987,10000472,2018/02/06,2/6/2018,160
316066,10022687,2018/02/06,2/6/2018,179
317973,10005006,2018/02/06,2/6/2018,127
318655,10022687,2018/02/06,2/6/2018,179
315904,10024270,2018/02/06,2/6/2018,119
317239,10024270,2018/02/06,2/6/2018,119
317513,10024270,2018/02/06,2/6/2018,119
318499,10024270,2018/02/06,2/6/2018,119
318657,10024270,2018/02/06,2/6/2018,119
316006,10027572,2018/02/06,2/6/2018,181
316015,10008593,2018/02/06,2/7/2018,167
316103,10025238,2018/02/06,2/6/2018,117
316166,10025039,2018/02/06,2/6/2018,141
316390,10027381,2018/02/06,2/7/2018,113
316401,10019066,2018/02/06,2/7/2018,108
316404,10019066,2018/02/06,2/6/2018,108
316502,10021305,2018/02/06,2/6/2018,109
316767,10027381,2018/02/06,2/7/2018,113
317100,10019066,2018/02/06,2/7/2018,108
317431,10026291,2018/02/06,2/7/2018,143
317813,10025238,2018/02/06,2/6/2018,117
317915,10019952,2018/02/06,2/6/2018,149
318048,10019066,2018/02/06,2/7/2018,108
318313,10027381,2018/02/06,2/7/2018,113
318346,10019066,2018/02/06,2/7/2018,108
318576,10019066,2018/02/06,2/7/2018,108
318852,10026522,2018/02/06,2/6/2018,124
318890,10006836,2018/02/06,2/7/2018,103
318891,10006836,2018/02/06,2/6/2018,103
318912,10027381,2018/02/06,2/7/2018,113
319020,10019066,2018/02/06,2/7/2018,108
319065,10017072,2018/02/06,2/7/2018,179
319091,10021494,2018/02/06,2/6/2018,117
319104,10015886,2018/02/06,2/5/2018,168
319119,10011089,2018/02/06,2/6/2018,145
319160,10024524,2018/02/06,2/6/2018,120
319162,10019913,2018/02/06,2/6/2018,184
319195,10006836,2018/02/06,2/6/2018,103
319226,10009633,2018/02/06,2/6/2018,110
319240,10009652,2018/02/06,2/6/2018,160
317829,10002154,2018/02/05,2/5/2018,181
317836,10002154,2018/02/05,2/5/2018,181
318227,10009672,2018/02/05,2/3/2018,185
317132,10006846,2018/02/05,2/4/2018,108
318803,10006846,2018/02/05,2/4/2018,108
319124,10023471,2018/02/05,2/5/2018,114
317288,10012128,2018/02/05,2/5/2018,131
318000,10012128,2018/02/05,2/5/2018,131
318190,10012128,2018/02/05,2/5/2018,131
318774,10025239,2018/02/05,2/5/2018,179
318776,10025239,2018/02/05,2/5/2018,179
318960,10025239,2018/02/05,2/5/2018,179
319070,10025239,2018/02/05,2/5/2018,179
319075,10024248,2018/02/05,2/5/2018,147
315912,10020663,2018/02/05,2/5/2018,104
315923,10025039,2018/02/05,2/5/2018,141
316153,10025039,2018/02/05,2/5/2018,141
316159,10025039,2018/02/05,2/5/2018,141
316161,10025039,2018/02/05,2/5/2018,141
316166,10025039,2018/02/05,2/5/2018,141
316167,10025039,2018/02/05,2/5/2018,141
316286,10020193,2018/02/05,2/5/2018,103
316374,10020663,2018/02/05,2/5/2018,104
317528,10020663,2018/02/05,2/5/2018,104
317582,10002137,2018/02/05,2/5/2018,168
318019,10019066,2018/02/05,2/5/2018,108
318030,10014471,2018/02/05,2/6/2018,173
318040,10009652,2018/02/05,2/5/2018,160
318149,10019150,2018/02/05,2/6/2018,125
318374,10021305,2018/02/05,2/5/2018,109
318520,10019150,2018/02/05,2/6/2018,125
318563,10014471,2018/02/05,2/6/2018,173
318568,10025284,2018/02/05,2/5/2018,168
318665,10002765,2018/02/05,2/5/2018,183
318754,10015275,2018/02/05,2/5/2018,160
318830,10019420,2018/02/05,2/5/2018,115
318861,10025515,2018/02/05,2/5/2018,158
318887,10025237,2018/02/05,2/5/2018,170
318914,10017638,2018/02/05,2/5/2018,180
319032,10004602,2018/02/05,2/6/2018,144
319040,10019913,2018/02/05,2/4/2018,184
319045,10026299,2018/02/05,2/5/2018,180
319046,10019066,2018/02/05,2/5/2018,108
319067,10019066,2018/02/05,2/5/2018,108
319068,10020663,2018/02/05,2/5/2018,104
319071,10014471,2018/02/05,2/6/2018,173
319073,10009653,2018/02/05,2/5/2018,182
319088,10027381,2018/02/05,2/5/2018,113
319102,10021494,2018/02/05,2/5/2018,117
319103,10002765,2018/02/05,2/5/2018,183
319116,10020663,2018/02/05,2/5/2018,104
316216,10027119,2018/02/04,2/4/2018,109
316220,10021286,2018/02/04,2/4/2018,112
316316,10020864,2018/02/04,2/4/2018,105
316610,10020864,2018/02/04,2/4/2018,105
316162,10018665,2018/02/04,2/4/2018,168
318904,10021203,2018/02/04,2/4/2018,115
318945,10021203,2018/02/04,2/4/2018,115
318949,10021203,2018/02/04,2/4/2018,115
318951,10021203,2018/02/04,2/4/2018,115
316050,10021222,2018/02/04,2/4/2018,109
316251,10021222,2018/02/04,2/4/2018,109
316252,10021222,2018/02/04,2/4/2018,109
316326,10025552,2018/02/04,2/4/2018,134
316387,10024010,2018/02/04,2/4/2018,157
317383,10002136,2018/02/04,2/4/2018,107
317503,10026868,2018/02/04,2/4/2018,157
317806,10024550,2018/02/04,2/3/2018,180
318227,10009672,2018/02/04,2/3/2018,185
318375,10017576,2018/02/04,2/4/2018,176
318556,10021297,2018/02/04,2/4/2018,130
318558,10026299,2018/02/04,2/4/2018,180
318583,10019066,2018/02/04,2/4/2018,108
318617,10020390,2018/02/04,2/4/2018,167
318640,10025063,2018/02/04,2/4/2018,175
318712,10026868,2018/02/04,2/4/2018,157
318713,10011499,2018/02/04,2/4/2018,104
318804,10008134,2018/02/04,2/4/2018,182
318867,10002161,2018/02/04,2/4/2018,143
318893,10024010,2018/02/04,2/4/2018,157
318903,10020962,2018/02/04,2/4/2018,149
318928,10009662,2018/02/04,2/4/2018,129
318931,10026299,2018/02/04,2/4/2018,180
318941,10019066,2018/02/04,2/4/2018,108
318961,10002746,2018/02/04,2/4/2018,168
318969,10017576,2018/02/04,2/4/2018,176
318989,10026868,2018/02/04,2/4/2018,157
319007,10014471,2018/02/04,2/4/2018,173
319098,10026606,2018/02/04,2/4/2018,163
318826,10007183,2018/02/03,1/31/2018,162
318870,10009606,2018/02/03,2/3/2018,117
318913,10008602,2018/02/03,2/3/2018,103
318959,10025239,2018/02/03,2/3/2018,179
318894,10021203,2018/02/03,2/3/2018,115
318895,10021203,2018/02/03,2/3/2018,115
318897,10021203,2018/02/03,2/3/2018,115
315967,10017576,2018/02/03,2/3/2018,176
316219,10000458,2018/02/03,2/3/2018,118
316420,10021911,2018/02/03,2/3/2018,139
316752,10025296,2018/02/03,2/3/2018,180
316853,10019942,2018/02/03,2/3/2018,125
317214,10002136,2018/02/03,2/3/2018,107
317216,10002136,2018/02/03,2/3/2018,107
317217,10002136,2018/02/03,2/3/2018,107
317430,10013899,2018/02/03,2/3/2018,114
317561,10025037,2018/02/03,2/3/2018,145
317642,10027381,2018/02/03,2/3/2018,113
317779,10007536,2018/02/03,2/3/2018,153
317800,10017638,2018/02/03,2/3/2018,180
318080,10017638,2018/02/03,2/3/2018,180
318505,10020193,2018/02/03,2/3/2018,103
318534,10025037,2018/02/03,2/3/2018,145
318581,10019066,2018/02/03,2/3/2018,108
318656,10011398,2018/02/03,2/3/2018,143
318664,10025288,2018/02/03,2/3/2018,166
318683,10013670,2018/02/03,2/3/2018,125
318711,10011499,2018/02/03,2/3/2018,104
318717,10024915,2018/02/03,2/3/2018,142
318729,10009653,2018/02/03,2/3/2018,182
318734,10002501,2018/02/03,2/3/2018,119
318745,10020639,2018/02/03,2/3/2018,105
318747,10020639,2018/02/03,2/3/2018,105
318748,10020639,2018/02/03,2/3/2018,105
318781,10013252,2018/02/03,2/3/2018,142
318855,10002709,2018/02/03,2/3/2018,111
318866,10002161,2018/02/03,2/3/2018,143
318966,10020915,2018/02/03,2/3/2018,159
318974,10025037,2018/02/03,2/3/2018,145
318666,10022687,2018/01/31,1/31/2018,179
318219,10009672,2018/01/31,1/31/2018,185
315957,10022167,2018/01/31,1/31/2018,154
316598,10022167,2018/01/31,1/31/2018,154
317483,10007253,2018/01/31,1/31/2018,185
317484,10022167,2018/01/31,1/31/2018,154
317758,10022167,2018/01/31,1/31/2018,154
318829,10023471,2018/01/31,1/31/2018,114
316125,10025575,2018/01/31,1/31/2018,136
316305,10019150,2018/01/31,1/31/2018,125
316390,10027381,2018/01/31,1/31/2018,113
316402,10019066,2018/01/31,1/31/2018,108
316430,10025575,2018/01/31,1/31/2018,136
316652,10025238,2018/01/31,1/31/2018,117
316836,10025238,2018/01/31,1/31/2018,117
316911,10025575,2018/01/31,1/31/2018,136
316912,10025575,2018/01/31,1/31/2018,136
316942,10002161,2018/01/31,1/31/2018,143
316947,10002161,2018/01/31,1/31/2018,143
316951,10002161,2018/01/31,1/31/2018,143
317031,10002161,2018/01/31,1/31/2018,143
317228,10027572,2018/01/31,1/31/2018,181
317232,10027572,2018/01/31,1/31/2018,181
317236,10027572,2018/01/31,1/31/2018,181
317262,10027381,2018/01/31,1/31/2018,113
317379,10016549,2018/01/31,1/31/2018,113
317381,10026522,2018/01/31,1/31/2018,124
317384,10002136,2018/01/31,1/31/2018,107
317391,10017638,2018/01/31,1/31/2018,180
317433,10002161,2018/01/31,1/31/2018,143
317437,10027381,2018/01/31,1/31/2018,113
317558,10006917,2018/01/31,1/31/2018,131
317817,10027572,2018/01/31,1/31/2018,181
317949,10025024,2018/01/31,1/31/2018,142
317950,10025024,2018/01/31,1/31/2018,142
318123,10019682,2018/01/31,1/31/2018,161
318313,10027381,2018/01/31,1/31/2018,113
318415,10027583,2018/01/31,1/31/2018,121
318427,10006917,2018/01/31,1/31/2018,131
318495,10016549,2018/01/31,1/31/2018,113
318568,10025284,2018/01/31,1/31/2018,168
318574,10015956,2018/01/31,1/31/2018,157
318578,10019066,2018/01/31,1/31/2018,108
318635,10007121,2018/01/31,1/31/2018,172
318785,10020663,2018/01/31,1/31/2018,104
318815,10023489,2018/01/31,1/31/2018,130
318836,10014471,2018/01/31,2/3/2018,173
318857,10021111,2018/01/31,1/31/2018,176
318864,10011360,2018/01/31,1/31/2018,112
318868,10009606,2018/01/31,1/31/2018,117
318873,10011360,2018/01/31,1/31/2018,112
318251,10018868,2018/01/30,1/30/2018,129
316926,10026843,2018/01/30,1/30/2018,116
316939,10013871,2018/01/30,1/30/2018,129
317053,10021804,2018/01/30,1/30/2018,107
318166,10021804,2018/01/30,1/30/2018,107
317550,10023471,2018/01/30,1/30/2018,114
317575,10023471,2018/01/30,1/30/2018,114
315892,10011979,2018/01/30,1/30/2018,145
315894,10011979,2018/01/30,1/30/2018,145
316040,10011979,2018/01/30,1/30/2018,145
317046,10005006,2018/01/30,1/30/2018,127
317654,10005006,2018/01/30,1/30/2018,127
318364,10015011,2018/01/30,1/30/2018,179
318368,10011600,2018/01/30,1/30/2018,166
318371,10027356,2018/01/30,1/30/2018,136
318372,10005006,2018/01/30,1/30/2018,127
316001,10018363,2018/01/30,1/31/2018,117
316003,10018363,2018/01/30,1/31/2018,117
316103,10025238,2018/01/30,1/30/2018,117
316235,10006836,2018/01/30,1/30/2018,103
316401,10019066,2018/01/30,1/31/2018,108
316532,10019150,2018/01/30,1/30/2018,125
316564,10014471,2018/01/30,1/30/2018,173
316776,10006836,2018/01/30,1/30/2018,103
316784,10004602,2018/01/30,1/30/2018,144
316975,10011546,2018/01/30,1/30/2018,162
317100,10019066,2018/01/30,1/31/2018,108
317250,10026606,2018/01/30,1/30/2018,163
317518,10014471,2018/01/30,1/30/2018,173
317577,10002161,2018/01/30,1/30/2018,143
317915,10019952,2018/01/30,1/30/2018,149
318017,10019066,2018/01/30,1/30/2018,108
318048,10019066,2018/01/30,1/31/2018,108
318117,10006836,2018/01/30,1/30/2018,103
318127,10020915,2018/01/30,1/30/2018,159
318216,10011360,2018/01/30,1/30/2018,112
318346,10019066,2018/01/30,1/31/2018,108
318359,10019066,2018/01/30,1/30/2018,108
318370,10011360,2018/01/30,1/30/2018,112
318437,10025583,2018/01/30,1/30/2018,114
318495,10016549,2018/01/30,1/31/2018,113
318520,10019150,2018/01/30,1/30/2018,125
318576,10019066,2018/01/30,1/31/2018,108
318585,10019066,2018/01/30,1/30/2018,108
318589,10006836,2018/01/30,1/30/2018,103
318619,10026299,2018/01/30,1/30/2018,180
318699,10026299,2018/01/30,1/30/2018,180
318706,10021494,2018/01/30,1/30/2018,117
318722,10020915,2018/01/30,1/30/2018,159
318742,10009643,2018/01/30,1/30/2018,175
318756,10014471,2018/01/30,1/30/2018,173
318797,10025037,2018/01/30,1/30/2018,145
317828,10002154,2018/01/29,1/29/2018,181
317832,10002154,2018/01/29,1/29/2018,181
318456,10024270,2018/01/29,1/29/2018,119
318634,10024270,2018/01/29,1/29/2018,119
315989,10020663,2018/01/29,1/29/2018,104
316000,10018363,2018/01/29,1/29/2018,117
316082,10025758,2018/01/29,1/29/2018,157
316153,10025039,2018/01/29,1/29/2018,141
316159,10025039,2018/01/29,1/29/2018,141
316161,10025039,2018/01/29,1/29/2018,141
316167,10025039,2018/01/29,1/29/2018,141
316374,10020663,2018/01/29,1/28/2018,104
316515,10002765,2018/01/29,1/29/2018,183
316523,10018871,2018/01/29,1/29/2018,175
316651,10025575,2018/01/29,1/29/2018,136
316745,10025515,2018/01/29,1/28/2018,158
316965,10025791,2018/01/29,1/29/2018,151
317014,10024010,2018/01/29,1/28/2018,157
317066,10025778,2018/01/29,1/29/2018,115
317166,10025269,2018/01/29,1/28/2018,167
317219,10000466,2018/01/29,1/28/2018,154
317298,10020663,2018/01/29,1/29/2018,104
317304,10020663,2018/01/29,1/29/2018,104
317305,10020663,2018/01/29,1/29/2018,104
317357,10025778,2018/01/29,1/29/2018,115
317366,10025287,2018/01/29,1/29/2018,107
317367,10025575,2018/01/29,1/28/2018,136
317431,10026291,2018/01/29,1/29/2018,143
317461,10020909,2018/01/29,1/29/2018,145
317463,10017638,2018/01/29,1/28/2018,180
317528,10020663,2018/01/29,1/29/2018,104
317664,10018871,2018/01/29,1/29/2018,175
317800,10017638,2018/01/29,1/28/2018,180
317809,10019617,2018/01/29,1/28/2018,153
317985,10025515,2018/01/29,1/28/2018,158
318019,10019066,2018/01/29,1/29/2018,108
318041,10017638,2018/01/29,1/28/2018,180
318114,10022978,2018/01/29,1/29/2018,163
318220,10024246,2018/01/29,1/29/2018,172
318323,10002765,2018/01/29,1/29/2018,183
318358,10019066,2018/01/29,1/29/2018,108
318472,10017638,2018/01/29,1/29/2018,180
318526,10020927,2018/01/29,1/29/2018,166
318569,10013188,2018/01/29,1/28/2018,170
318570,10017638,2018/01/29,1/29/2018,180
318582,10019066,2018/01/29,1/29/2018,108
318612,10021297,2018/01/29,1/29/2018,130
318625,10010855,2018/01/29,1/29/2018,120
318662,10025299,2018/01/29,1/29/2018,105
318664,10025288,2018/01/29,1/29/2018,166
318614,10002142,2018/01/28,1/28/2018,170
315949,10021242,2018/01/28,1/28/2018,159
316060,10020864,2018/01/28,1/28/2018,105
316303,10021286,2018/01/28,1/28/2018,112
316217,10027119,2018/01/28,1/28/2018,109
317574,10023471,2018/01/28,1/28/2018,114
317549,10023471,2018/01/28,1/28/2018,114
318481,10025239,2018/01/28,1/27/2018,179
318591,10025239,2018/01/28,1/28/2018,179
315968,10025552,2018/01/28,1/28/2018,134
316033,10018363,2018/01/28,1/28/2018,117
316049,10021222,2018/01/28,1/28/2018,109
316050,10021222,2018/01/28,1/28/2018,109
316087,10010923,2018/01/28,1/28/2018,103
316120,10010923,2018/01/28,1/28/2018,103
316122,10018363,2018/01/28,1/28/2018,117
316249,10021222,2018/01/28,1/28/2018,109
316251,10021222,2018/01/28,1/28/2018,109
316300,10020449,2018/01/28,1/28/2018,153
316324,10020449,2018/01/28,1/28/2018,153
316373,10009633,2018/01/28,1/28/2018,110
316400,10025063,2018/01/28,1/28/2018,175
316401,10019066,2018/01/28,1/28/2018,108
316435,10026868,2018/01/28,1/28/2018,157
316931,10025302,2018/01/28,1/28/2018,108
316999,10020449,2018/01/28,1/28/2018,153
317000,10020449,2018/01/28,1/28/2018,153
317023,10010970,2018/01/28,1/28/2018,185
317025,10025302,2018/01/28,1/28/2018,108
317266,10018352,2018/01/28,1/28/2018,127
317371,10007566,2018/01/28,1/28/2018,108
317428,10011499,2018/01/28,1/28/2018,104
317503,10026868,2018/01/28,1/28/2018,157
317590,10025515,2018/01/28,1/28/2018,158
317656,10025269,2018/01/28,1/28/2018,167
317737,10008134,2018/01/28,1/28/2018,182
317841,10025063,2018/01/28,1/28/2018,175
318014,10019909,2018/01/28,1/28/2018,166
318177,10009633,2018/01/28,1/28/2018,110
318260,10025063,2018/01/28,1/28/2018,175
318362,10019066,2018/01/28,1/28/2018,108
318375,10017576,2018/01/28,1/28/2018,176
318441,10000466,2018/01/28,1/28/2018,154
318461,10000466,2018/01/28,1/28/2018,154
318473,10024255,2018/01/28,1/28/2018,153
318478,10009653,2018/01/28,1/28/2018,182
318493,10019066,2018/01/28,1/28/2018,108
318497,10023241,2018/01/28,1/28/2018,109
318551,10019066,2018/01/28,1/28/2018,108
318579,10000474,2018/01/28,1/28/2018,161
318601,10000474,2018/01/28,1/28/2018,161
318603,10014471,2018/01/28,1/28/2018,173
317961,10005006,2018/01/27,1/27/2018,127
318067,10006919,2018/01/27,1/27/2018,149
318560,10025239,2018/01/27,1/27/2018,179
317955,10025248,2018/01/27,1/27/2018,111
318297,10024725,2018/01/27,1/27/2018,120
316004,10018363,2018/01/27,1/27/2018,117
316094,10010923,2018/01/27,1/27/2018,103
316124,10018363,2018/01/27,1/27/2018,117
316245,10010855,2018/01/27,1/27/2018,120
316281,10026268,2018/01/27,1/27/2018,134
316401,10019066,2018/01/27,1/27/2018,108
316696,10018363,2018/01/27,1/27/2018,117
316719,10002136,2018/01/27,1/27/2018,107
316767,10027381,2018/01/27,1/27/2018,113
316820,10017638,2018/01/27,1/27/2018,180
316888,10025037,2018/01/27,1/27/2018,145
316916,10015793,2018/01/27,1/27/2018,139
317010,10026268,2018/01/27,1/27/2018,134
317067,10020849,2018/01/27,1/27/2018,130
317083,10017638,2018/01/27,1/27/2018,180
317084,10017638,2018/01/27,1/27/2018,180
317092,10020639,2018/01/27,1/27/2018,105
317093,10020639,2018/01/27,1/27/2018,105
317207,10020639,2018/01/27,1/27/2018,105
317243,10026268,2018/01/27,1/27/2018,134
317441,10027370,2018/01/27,1/27/2018,151
317464,10017638,2018/01/27,1/27/2018,180
317473,10017638,2018/01/27,1/27/2018,180
317512,10021107,2018/01/27,1/27/2018,110
317613,10021936,2018/01/27,1/27/2018,155
317697,10013188,2018/01/27,1/27/2018,170
317800,10017638,2018/01/27,1/27/2018,180
317853,10025284,2018/01/27,1/27/2018,168
317981,10025241,2018/01/27,1/27/2018,104
318170,10017638,2018/01/27,1/27/2018,180
318220,10024246,2018/01/27,1/27/2018,172
318268,10023489,2018/01/27,1/27/2018,130
318360,10019066,2018/01/27,1/27/2018,108
318361,10010970,2018/01/27,1/23/2018,185
318374,10021305,2018/01/27,1/27/2018,109
318377,10007123,2018/01/27,1/27/2018,132
318386,10019066,2018/01/27,1/27/2018,108
318388,10012369,2018/01/27,1/27/2018,159
318412,10017290,2018/01/27,1/27/2018,132
318468,10017638,2018/01/27,1/27/2018,180
318470,10011360,2018/01/27,1/27/2018,112
318489,10025037,2018/01/27,1/27/2018,145
318494,10006836,2018/01/27,1/24/2018,103
318536,10026299,2018/01/27,1/27/2018,180
318251,10018868,2018/01/24,1/23/2018,129
318389,10026294,2018/01/24,1/24/2018,151
316110,10022167,2018/01/24,1/24/2018,154
316113,10022167,2018/01/24,1/24/2018,154
316185,10022167,2018/01/24,1/24/2018,154
316604,10022167,2018/01/24,1/24/2018,154
317987,10007253,2018/01/24,1/24/2018,185
317545,10023471,2018/01/24,1/24/2018,114
315889,10020413,2018/01/24,1/24/2018,116
315981,10019066,2018/01/24,1/24/2018,108
316396,10019066,2018/01/24,1/24/2018,108
316401,10019066,2018/01/24,1/24/2018,108
316408,10026522,2018/01/24,1/24/2018,124
316942,10002161,2018/01/24,1/24/2018,143
316947,10002161,2018/01/24,1/24/2018,143
316951,10002161,2018/01/24,1/24/2018,143
316987,10007866,2018/01/24,1/24/2018,112
317023,10010970,2018/01/24,1/24/2018,185
317100,10019066,2018/01/24,1/24/2018,108
317163,10006836,2018/01/24,1/24/2018,103
317379,10016549,2018/01/24,1/24/2018,113
317657,10025575,2018/01/24,1/24/2018,136
317909,10023489,2018/01/24,1/24/2018,130
318097,10002161,2018/01/24,1/24/2018,143
318105,10008593,2018/01/24,1/24/2018,167
318123,10019682,2018/01/24,1/24/2018,161
318165,10015956,2018/01/24,1/24/2018,157
318246,10019909,2018/01/24,1/24/2018,166
318254,10020281,2018/01/24,1/24/2018,184
318262,10019066,2018/01/24,1/24/2018,108
318278,10025021,2018/01/24,1/24/2018,134
318294,10005236,2018/01/24,1/24/2018,119
318296,10020388,2018/01/24,1/24/2018,183
318300,10021494,2018/01/24,1/22/2018,117
318313,10027381,2018/01/24,1/24/2018,113
318319,10014471,2018/01/24,1/24/2018,173
318328,10020492,2018/01/24,1/24/2018,111
318334,10020256,2018/01/24,1/24/2018,127
318346,10019066,2018/01/24,1/24/2018,108
318349,10027381,2018/01/24,1/24/2018,113
318373,10005006,2018/01/24,1/24/2018,127
318392,10027381,2018/01/24,1/24/2018,113
318400,10025291,2018/01/24,1/24/2018,121
318404,10020868,2018/01/24,1/23/2018,184
318406,10021179,2018/01/24,1/24/2018,112
318427,10006917,2018/01/24,1/24/2018,131
318451,10002136,2018/01/24,1/24/2018,107
318457,10025248,2018/01/24,1/24/2018,111
315922,10025039,2018/01/23,1/22/2018,141
315962,10011499,2018/01/23,1/22/2018,104
315995,10015275,2018/01/23,1/21/2018,160
316153,10025039,2018/01/23,1/22/2018,141
316154,10019942,2018/01/23,1/22/2018,125
316166,10025039,2018/01/23,1/22/2018,141
316207,10002765,2018/01/23,1/22/2018,183
316228,10005236,2018/01/23,1/21/2018,119
316259,10019942,2018/01/23,1/22/2018,125
316262,10019942,2018/01/23,1/22/2018,125
316263,10019942,2018/01/23,1/22/2018,125
316373,10009633,2018/01/23,1/21/2018,110
316376,10009652,2018/01/23,1/22/2018,160
316499,10015275,2018/01/23,1/22/2018,160
316553,10020491,2018/01/23,1/22/2018,118
317052,10025039,2018/01/23,1/22/2018,141
317249,10010855,2018/01/23,1/22/2018,120
317423,10023489,2018/01/23,1/22/2018,130
317431,10026291,2018/01/23,1/22/2018,143
317528,10020663,2018/01/23,1/22/2018,104
317799,10017638,2018/01/23,1/22/2018,180
317896,10025238,2018/01/23,1/22/2018,117
317897,10021494,2018/01/23,1/22/2018,117
317902,10009643,2018/01/23,1/22/2018,175
317936,10015275,2018/01/23,1/22/2018,160
317998,10023760,2018/01/23,1/20/2018,169
318019,10019066,2018/01/23,1/22/2018,108
318040,10009652,2018/01/23,1/22/2018,160
318081,10017638,2018/01/23,1/22/2018,180
318083,10014546,2018/01/23,1/22/2018,108
318084,10013061,2018/01/23,1/20/2018,107
318107,10009652,2018/01/23,1/22/2018,160
318108,10020281,2018/01/23,1/22/2018,184
318109,10009657,2018/01/23,1/22/2018,142
318114,10022978,2018/01/23,1/22/2018,163
318131,10007123,2018/01/23,1/22/2018,132
318144,10008134,2018/01/23,1/22/2018,182
318146,10016784,2018/01/23,1/22/2018,155
318168,10019066,2018/01/23,1/22/2018,108
318169,10019909,2018/01/23,1/22/2018,166
318187,10014238,2018/01/23,1/22/2018,167
318188,10014238,2018/01/23,1/22/2018,167
318193,10025299,2018/01/23,1/22/2018,105
318215,10009156,2018/01/23,1/22/2018,172
318282,10013061,2018/01/23,1/22/2018,107
318316,10025037,2018/01/23,1/22/2018,145
316394,10018885,2018/01/23,1/23/2018,143
318369,10017553,2018/01/23,1/23/2018,175
318394,10025239,2018/01/23,1/23/2018,179
316571,10023471,2018/01/23,1/23/2018,114
316577,10023471,2018/01/23,1/23/2018,114
318395,10025239,2018/01/23,1/23/2018,179
316123,10011623,2018/01/23,1/23/2018,109
316305,10019150,2018/01/23,1/23/2018,125
316404,10019066,2018/01/23,1/23/2018,108
317314,10014471,2018/01/23,1/23/2018,173
317603,10005861,2018/01/23,1/23/2018,167
317813,10025238,2018/01/23,1/23/2018,117
317915,10019952,2018/01/23,1/23/2018,149
317952,10020449,2018/01/23,1/23/2018,153
318017,10019066,2018/01/23,1/23/2018,108
318030,10014471,2018/01/23,1/23/2018,173
318117,10006836,2018/01/23,1/23/2018,103
318149,10019150,2018/01/23,1/23/2018,125
318233,10025298,2018/01/23,1/23/2018,185
318241,10023489,2018/01/23,1/23/2018,130
318255,10006836,2018/01/23,1/23/2018,103
318327,10002161,2018/01/23,1/23/2018,143
318339,10013188,2018/01/23,1/23/2018,170
318366,10020915,2018/01/23,1/23/2018,159
318387,10020663,2018/01/23,1/23/2018,104
316801,10002154,2018/01/22,1/22/2018,181
316804,10002154,2018/01/22,1/22/2018,181
317427,10023759,2018/01/22,1/21/2018,112
316964,10023275,2018/01/22,1/22/2018,134
317851,10023275,2018/01/22,1/22/2018,134
316371,10023780,2018/01/22,1/21/2018,157
317301,10023780,2018/01/22,1/21/2018,157
316183,10021223,2018/01/22,1/6/2018,163
316078,10023275,2018/01/22,1/21/2018,134
316946,10023275,2018/01/22,1/21/2018,134
315929,10025062,2018/01/22,1/22/2018,139
315972,10025062,2018/01/22,1/22/2018,139
316058,10025062,2018/01/22,1/22/2018,139
317669,10025062,2018/01/22,1/22/2018,139
318222,10025248,2018/01/22,1/22/2018,111
316273,10007183,2018/01/22,1/21/2018,162
316277,10007183,2018/01/22,1/21/2018,162
317639,10007183,2018/01/22,1/21/2018,162
